000020,28316.1227,0.0,2011,2012-04-14
000020,28316.1227,0.0,2010,2011-04-19
000020,28316.1227,0.0,2009,2010-04-28
000020,28316.1227,0.0,2008,2009-04-27
000020,28316.1227,0.0,2007,2008-04-29
000020,28316.1227,0.0,2006,2007-04-20
000020,28316.1227,0.0,2005,2006-01-24
000020,28316.1227,0.0,2004,2005-05-31
000020,24070.1488,0.0,1997,1998-01-05
000020,21233.3,1.4,1996,1997-10-13
000020,21233.3,1.0,1995,1996-09-10
000020,21233.3,1.0,1994,1995-07-25
000020,21233.3,1.2,1993,1994-07-05
000020,19302.99,0.3,1992,1993-04-23
000021,147125.9363,1.0,2018,2019-06-26
000021,147125.9363,0.5,2017,2018-06-27
000021,147125.9363,0.5,2016,2017-06-21
000021,147125.9363,0.5,2015,2016-06-15
000021,147125.9363,0.5,2014,2015-06-17
000021,147125.9363,0.5,2013,2014-06-18
000021,131927.7781,0.2,2012,2013-06-18
000021,131927.7781,1.0,2011,2012-06-21
000021,131927.7781,1.5,2010,2011-06-17
000021,87951.8521,2.0,2009,2010-06-09
000021,87951.8521,1.5,2008,2009-06-23
000021,87951.8521,4.0,2007,2008-06-12
000021,87951.8521,4.0,2006,2007-06-14
000021,73293.2101,1.5,2005,2006-06-14
000021,73293.2101,1.5,2004,2005-06-21
000021,73293.2101,1.0,2003,2004-06-30
000021,73293.2101,1.0,2002,2003-07-17
000021,73293.2101,0.6,2001,2002-07-10
000021,73293.2101,0.5,2000,2001-05-24
000021,73293.2102,0.3,1999,2000-06-12
000021,56379.3925,3.0,1998,1999-05-07
000021,53105.47,1.2,1997,1998-06-22
000021,26552.73,2.0,1996,1997-06-19
000021,20425.18,1.5,1995,1996-06-10
000021,18959.38,0.5,1994,1995-11-21
000021,15167.5,0.4,1993,1994-08-30
000022,64476.373,13.19,2017,2018-05-22
000022,64476.373,4.96,2016,2017-07-31
000022,64476.373,4.1,2015,2016-07-27
000022,64476.373,3.24,2014,2015-07-21
000022,64476.373,3.9,2013,2014-07-15
000022,64476.373,3.63,2012,2013-07-16
000022,64476.373,4.0,2011,2012-07-19
000022,64476.373,4.63,2010,2011-07-21
000022,64476.373,3.25,2009,2010-08-05
000022,64476.373,5.0,2008,2009-07-16
000022,64476.373,6.78,2007,2008-07-24
000022,64476.373,5.76,2006,2007-07-04
000022,64476.373,7.47,2005,2006-06-16
000022,49597.21,6.37,2004,2005-07-05
000022,38151.7,4.96,2003,2004-06-21
000022,38151.7,2.88,2002,2003-07-23
000022,38151.7,1.02,2001,2002-07-05
000022,38151.7,1.29,2000,2001-07-13
000022,38151.7,1.16,1999,2000-07-21
000022,38151.7,0.87,1998,1999-07-20
000022,38151.7,1.46,1997,1998-07-17
000022,38151.7,1.69,1996,1997-07-03
000022,38151.7,1.95,1995,1996-06-21
